mes_desembaraco,ano_desembaraco,recinto_aduaneiro,num_dde,canal,vmle_dolar_expo,peso_liquido_expo_ton,peso_liquido_expo_kg
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009163172,Verde,9000,30,30000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009162176,Verde,66437.84,249,249000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009161137,Verde,1353.12,30,30000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009157423,Verde,17736.37,60,60000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009109151,Verde,1152.93,32,32000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009108171,Verde,1080.87,30,30000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009107663,Verde,972.78,27,27000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009266702,Verde,18814.32,63,63000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009228983,Verde,6521.88,23,23000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009326110,Verde,8538.95,31,31000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009321070,Verde,21888,64,64000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009299376,Verde,17628.8,64,64000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009295524,Verde,1453.61,32,32000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009293653,Verde,25977.42,94,94000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009292258,Verde,18193.25,61,61000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009253473,Verde,8263.5,30,30000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009228320,Vermelho,20106.56,70,70000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009188680,Vermelho,8199,31,31000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009394697,Verde,7260,30,30000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009376141,Verde,43092,126,126000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009358810,Verde,7754.5,26,26000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009478866,Verde,22853.65,59,59000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009443787,Verde,1451.92,32,32000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009438902,Verde,46482,120,120000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009434214,Verde,8498.23,29,29000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009430200,Verde,25560.66,91,91000
07,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0009396673,Vermelho,8370,31,31000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006567930,Verde,42874.69,112,112000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006564303,Verde,31564.52,107,107000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006556670,Verde,37628.64,126,126000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006554120,Verde,38345.75,124,124000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006550809,Verde,36349.86,122,122000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006547395,Verde,36877.6,125,125000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006594296,Verde,18515.68,62,62000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006585122,Verde,32308.62,112,112000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006583022,Verde,13592.64,48,48000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006670529,Verde,9300,30,30000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006652202,Verde,33050.7,117,117000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006710180,Verde,30977.24,106,106000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006783668,Verde,6318,27,27000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006755850,Verde,9920,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006737380,Verde,30162.64,101,101000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006859532,Verde,8552.04,30,30000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006858706,Verde,7020,30,30000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006831727,Verde,8814.4,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006829129,Verde,14040,60,60000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006978957,Verde,20124,86,86000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006974943,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006947318,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006939145,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006935131,Vermelho,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006933287,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006891630,Verde,4313.72,15,15000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007095609,Verde,7488,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007062280,Verde,7488,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006976024,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007327950,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007326805,Verde,1096.95,30,30000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007324497,Verde,987.25,27,27000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007321358,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007355171,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007690523,Verde,1096.94,30,30000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007688553,Verde,1170.07,32,32000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007769901,Verde,6641,29,29000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007639471,Verde,7099,31,31000
06,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0007797220,Verde,7506.51,7.44,7440
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005395087,Verde,33000,20.8296,20829.6
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005484918,Verde,44631,4.14315,4143.15
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005479876,Verde,89262,8.2863,8286.3
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005639784,Verde,261924,46.422,46422
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005624868,Verde,60000,192,192000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005711060,Verde,30510,9.4434,9443.4
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005705183,Verde,106920,11.1342,11134.2
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005819421,Verde,21255.6,60,60000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005811153,Verde,31883.4,90,90000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005864303,Verde,10627.8,30,30000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005846585,Verde,54201.78,153,153000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005831111,Verde,21255.6,60,60000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005911700,Verde,248690.52,702,702000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005901519,Verde,34706.7,126,126000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0005958413,Verde,21964.12,62,62000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006048437,Verde,76024.2,276,276000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006013129,Verde,10982.06,31,31000
05,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0006036781,Verde,54955.43,6.98,6980
